s_os2,m_Nc,v_Nc,v_phi,m_htBleed,s_htBleed,m_W31,RUL_binary,attack
-0.116832,9047.25,18.3303,0.084551,394.075,0.348636,38.7195,0 healthy,0
-0.085226,9047.22,17.3624,0.081149,394.05,0.533916,38.72,0 healthy,0
-0.081704,9047.13,17.8124,0.08142,394.025,0.551985,38.7225,0 healthy,0
-0.217704,9047.46,19.8297,0.083659,394.075,0.530574,38.713,0 healthy,0
-0.2073,9047.44,19.5413,0.080635,394.075,0.530574,38.714,0 healthy,0
-0.277352,9047.62,18.4185,0.076608,394.1,0.457556,38.709,0 healthy,0
-0.282319,9047.55,18.3136,0.080123,394.15,0.416934,38.713,0 healthy,0
-0.318799,9047.85,17.402,0.07964,394.175,0.400972,38.707,0 healthy,0
-0.25134,9047.9,17.4964,0.082992,394.175,0.400972,38.71,0 healthy,0
-0.204532,9048.08,17.6265,0.088599,394.25,0.337111,38.7087,0 healthy,0
-0.245099,9048.05,17.767,0.083918,394.275,0.344597,38.7112,0 healthy,0
-0.245099,9047.9,18.5512,0.081055,394.325,0.277202,38.7087,0 healthy,0
-0.200963,9047.77,19.8086,0.078441,394.325,0.277202,38.7085,0 healthy,0
-0.15198,9047.85,19.5073,0.078252,394.275,0.3538,38.7042,0 healthy,0
-0.049257,9047.87,18.0896,0.084642,394.275,0.3538,38.7,0 healthy,0
-0.032372,9047.88,18.1017,0.07636,394.225,0.423281,38.6973,0 healthy,0
-0.0605,9048.12,16.6391,0.077718,394.175,0.299934,38.688,0 healthy,0
-0.094723,9048.12,16.6695,0.076815,394.225,0.242539,38.6845,0 healthy,0
-0.083141,9048.21,17.3042,0.084177,394.225,0.242539,38.6833,0 healthy,0
-0.080452,9048.31,18.0838,0.086987,394.2,0.268597,38.6823,0 healthy,0
-0.103666,9048.16,18.0863,0.079208,394.225,0.208478,38.6818,0 healthy,0
-0.152518,9048.33,19.3357,0.075784,394.225,0.208478,38.6785,0 healthy,0
-0.176695,9048.45,18.7163,0.086703,394.225,0.208478,38.6753,0 healthy,0
-0.176672,9048.42,18.7753,0.088255,394.175,0.296134,38.6665,0 healthy,0
-0.083736,9048.3,18.3934,0.084424,394.175,0.296134,38.6675,0 healthy,0
-0.175494,9048.3,18.3887,0.094382,394.175,0.296134,38.6643,0 healthy,0
-0.175494,9048.58,15.4689,0.093575,394.225,0.208478,38.671,0 healthy,0
-0.080534,9048.47,15.1691,0.087317,394.225,0.242539,38.6563,0 healthy,0
-0.080534,9049.09,12.1149,0.102614,394.275,0.121833,38.6485,0 healthy,0
-0.006335,9049.05,12.1276,0.099649,394.3,0.096041,38.6418,0 healthy,0
-0.014455,9048.99,12.0516,0.099518,394.3,0.096041,38.6405,0 healthy,0
-0.106032,9049.09,12.3139,0.097753,394.275,0.088413,38.641,0 healthy,0
-0.057532,9049.14,10.1832,0.092851,394.4,-0.07387,38.6298,0 healthy,0
-0.0323,9049.11,10.2712,0.094384,394.525,0.309799,38.626,0 healthy,0
0.01587,9049.13,11.7728,0.10955,394.5,0.367423,38.6245,0 healthy,0
0.05279,9049.08,11.5709,0.107169,394.575,0.277587,38.62,0 healthy,0
0.076659,9049.08,11.5749,0.102188,394.6,0.241747,38.6222,0 healthy,0
0.099519,9049.31,12.6403,0.117876,394.55,0.334374,38.616,0 healthy,0
0.105161,9049.25,12.422,0.115837,394.575,0.277587,38.6125,1 fault,0
-0.013725,9049.53,13.0173,0.118151,394.675,0.480767,38.5975,1 fault,0
-0.087723,9049.9,13.0906,0.121812,394.675,0.480767,38.5968,1 fault,0
-0.085777,9050.28,10.8675,0.123821,394.75,0.402663,38.5845,1 fault,0
-0.135339,9050.34,11.0055,0.141169,394.8,0.305785,38.5795,1 fault,0
-0.225864,9050.49,10.59,0.146178,394.8,0.305785,38.5757,1 fault,0
-0.218443,9050.62,10.7544,0.160902,394.875,0.22999,38.5775,1 fault,0
-0.256244,9050.8,11.5972,0.160245,394.975,0.350857,38.579,1 fault,0
-0.221446,9050.86,11.8852,0.168555,394.975,0.350857,38.5722,1 fault,0
-0.221446,9051.04,12.774,0.162186,394.95,0.406349,38.5745,1 fault,0
-0.181354,9051.28,16.3304,0.172795,395.025,0.371126,38.5657,1 fault,0
-0.256618,9051.35,15.8878,0.185918,395.15,0.263959,38.5558,1 fault,0
-0.302774,9051.53,14.836,0.197238,395.225,0.149927,38.539,1 fault,0
-0.321701,9052.3,13.8954,0.140049,393.05,0.050439,38.8605,0 healthy,0
-0.343438,9052.26,13.6467,0.140287,392.975,0.049895,38.8612,0 healthy,0
-0.274501,9052.35,13.4047,0.134274,393.025,-0.049922,38.864,0 healthy,0
-0.187576,9052.15,14.0922,0.129687,393.0,0.0,38.866,0 healthy,0
0.001396,9052.36,13.8825,0.128816,392.975,-0.105953,38.8652,0 healthy,0
-0.059213,9052.43,13.2922,0.134869,392.975,-0.105953,38.8585,0 healthy,0
-0.059213,9052.28,12.0556,0.134869,392.9,-0.157213,38.858,0 healthy,0
-0.059422,9052.07,11.836,0.129605,392.975,-0.287663,38.844,0 healthy,0
0.03404,9051.95,11.1709,0.143622,393.025,-0.205959,38.8465,0 healthy,0
0.004045,9051.75,12.1777,0.128209,392.975,-0.105953,38.8448,0 healthy,0
0.091841,9051.35,12.6221,0.128037,392.925,-0.006778,38.847,0 healthy,0
0.078602,9051.45,12.7477,0.127952,392.925,-0.006778,38.8438,0 healthy,0
-0.025486,9051.39,12.4376,0.105787,392.875,0.092285,38.8413,0 healthy,0
-0.019531,9051.56,12.834,0.105182,392.875,0.092285,38.8428,0 healthy,0
-0.019531,9051.55,12.8046,0.100964,392.9,0.200089,38.841,0 healthy,0
0.001636,9051.48,13.3403,0.10504,392.925,0.368276,38.845,0 healthy,0
-0.037609,9051.48,13.341,0.101805,392.95,0.328421,38.8455,0 healthy,0
-0.02863,9051.46,13.7168,0.098116,392.975,0.290898,38.845,0 healthy,0
-0.071458,9051.65,13.177,0.090255,393.0,0.419263,38.8383,0 healthy,0
0.070053,9051.83,12.9205,0.090046,393.0,0.419263,38.8287,0 healthy,0
-0.030769,9051.93,11.9845,0.093556,393.075,0.220783,38.8242,0 healthy,0
-0.132789,9051.66,12.2559,0.080571,393.05,0.285501,38.8242,0 healthy,0
-0.055291,9051.61,11.8653,0.080745,393.025,0.317274,38.8192,0 healthy,0
0.002314,9051.66,12.2128,0.080869,393.05,0.285501,38.816,0 healthy,0
-0.013766,9051.7,12.3478,0.079173,393.05,0.42101,38.8157,0 healthy,0
-0.110992,9052.01,12.6094,0.078769,393.075,0.348636,38.8112,0 healthy,0
-0.068461,9051.89,12.6242,0.092861,393.075,0.348636,38.809,0 healthy,0
-0.069883,9052.08,13.1695,0.081099,393.1,0.278052,38.8165,0 healthy,0
-0.047911,9052.04,13.1081,0.08063,393.125,0.262828,38.8155,0 healthy,0
-0.047911,9052.03,13.1601,0.081446,393.1,0.334987,38.8128,0 healthy,0
-0.141707,9052.09,12.8632,0.081596,393.075,0.408962,38.8178,0 healthy,0
-0.236177,9051.96,12.9384,0.071289,393.075,0.408962,38.8228,0 healthy,0
-0.164568,9052.04,13.0911,0.060573,393.025,0.303021,38.8208,0 healthy,0
-0.095618,9051.99,12.9303,0.062332,393.025,0.303021,38.8185,0 healthy,0
-0.075819,9052.24,11.6731,0.062247,393.025,0.303021,38.8145,0 healthy,0
-0.128907,9052.17,11.322,0.066574,393.075,0.224538,38.8183,0 healthy,0
-0.202025,9052.14,11.439,0.066972,393.125,0.328302,38.8138,0 healthy,0
-0.288567,9052.45,8.211,0.073753,393.15,0.25419,38.8118,0 healthy,0
-0.213343,9052.56,9.34992,0.086795,393.25,0.207232,38.8045,0 healthy,0
-0.141075,9052.38,10.458,0.086997,393.275,0.217513,38.8015,0 healthy,0
-0.13996,9052.61,11.3609,0.090456,393.325,0.160743,38.8015,0 healthy,0
-0.0792,9052.29,10.977,0.081386,393.425,0.108718,38.7882,0 healthy,0
-0.094724,9052.51,11.3078,0.078828,393.45,0.029612,38.7852,0 healthy,0
-0.09217,9052.58,10.55,0.08114,393.5,-0.12806,38.7782,0 healthy,0
-0.026754,9052.61,10.7051,0.086587,393.5,-0.12806,38.7795,0 healthy,0
0.001138,9052.63,10.7353,0.089995,393.55,-0.16266,38.7802,0 healthy,0
0.005958,9052.69,10.8927,0.098351,393.575,-0.24486,38.7797,0 healthy,0
0.010547,9052.65,11.0634,0.098684,393.575,-0.24486,38.7747,0 healthy,0
0.071277,9052.76,11.4404,0.099727,393.575,-0.24486,38.7657,0 healthy,0
-0.002755,9053.16,12.9185,0.101382,393.6,-0.18843,38.7593,0 healthy,0
0.101515,9053.23,15.1653,0.126005,393.675,-0.280605,38.753,0 healthy,0
0.046888,9053.06,15.3894,0.12329,393.625,-0.705134,38.7473,0 healthy,0
0.133743,9053.15,16.3308,0.134978,393.625,-0.705134,38.7458,0 healthy,0
0.048974,9053.17,16.1956,0.134507,393.7,-0.738055,38.7448,0 healthy,0
0.048974,9053.33,16.2469,0.134341,393.75,-0.822304,38.7392,0 healthy,0
0.065892,9053.09,16.3339,0.115231,393.825,-0.823455,38.7413,0 healthy,0
0.065892,9053.04,16.3862,0.119192,393.825,-0.823455,38.7355,0 healthy,0
0.006218,9053.2,16.867,0.124995,393.85,-0.917389,38.7263,0 healthy,0
-0.032519,9053.05,16.5242,0.130404,393.85,-0.917389,38.7158,0 healthy,0
-0.075744,9053.21,17.1871,0.132008,393.9,-0.984963,38.7113,0 healthy,0
0.022176,9053.31,16.7554,0.128772,393.95,-1.06418,38.701,0 healthy,0
0.022176,9053.44,16.3326,0.128463,393.975,-1.16892,38.6942,0 healthy,0
-0.194294,9053.57,17.6514,0.116629,394.15,-0.2999,38.69,0 healthy,0
-0.124411,9053.56,17.6617,0.117436,394.15,-0.2999,38.6785,0 healthy,0
-0.057712,9053.59,17.4593,0.125766,394.15,-0.2999,38.6765,0 healthy,0
0.01741,9053.76,18.5797,0.125891,394.15,-0.2999,38.6657,0 healthy,0
-0.09863,9053.7,17.4115,0.133445,394.125,-0.250067,38.6585,0 healthy,0
-0.055402,9053.85,15.2502,0.11401,394.225,-0.292937,38.6535,0 healthy,0
-0.013923,9054.13,14.8307,0.112748,394.275,-0.270535,38.6452,0 healthy,0
-0.006565,9053.77,16.3378,0.105503,394.325,-0.391778,38.6353,0 healthy,0
-0.003203,9054.24,17.4795,0.112892,394.475,-0.519457,38.6208,1 fault,0
0.042723,9054.48,18.808,0.125804,394.525,-0.551819,38.6163,1 fault,0
-0.069475,9054.65,18.7971,0.120795,394.525,-0.577628,38.6143,1 fault,0
-0.02454,9054.98,22.0458,0.124736,394.725,-0.406022,38.598,1 fault,0
-0.038678,9055.7,21.7787,0.139427,394.975,0.153337,38.5885,1 fault,0
-0.065275,9055.63,21.8479,0.148146,395.075,0.04148,38.5673,1 fault,0
-0.09713,9055.66,21.9665,0.139288,395.15,-0.026824,38.5657,1 fault,0
-0.100855,9055.9,21.8669,0.158168,395.175,-0.079877,38.5555,1 fault,0
0.111228,9063.41,21.8168,0.071553,392.125,0.208968,38.949,1 fault,0
0.044464,9063.35,21.5577,0.072502,392.1,-0.003897,38.944,1 fault,0
0.034102,9063.47,21.3043,0.07427,392.1,-0.003897,38.9483,1 fault,0
0.132474,9063.47,21.6376,0.065579,392.125,0.094594,38.9545,1 fault,0
0.156032,9063.66,21.4436,0.062901,392.125,0.094594,38.9568,1 fault,0
0.164274,9063.69,21.2567,0.063105,392.15,0.062956,38.9535,1 fault,0
0.235289,9063.83,18.5802,0.059243,392.2,0.070168,38.9558,1 fault,0
0.145134,9063.72,17.6751,0.058856,392.3,0.277052,38.9585,1 fault,0
0.152033,9063.59,18.5136,0.06981,392.325,0.210487,38.9567,1 fault,0
0.152033,9063.51,17.9663,0.076128,392.375,0.147286,38.9573,1 fault,0
0.135941,9063.42,18.0952,0.08101,392.4,0.083196,38.958,1 fault,0
0.045096,9063.34,17.242,0.076084,392.375,0.097413,38.9627,1 fault,0
0.043222,9063.44,17.2025,0.078255,392.325,0.158581,38.9652,1 fault,0
0.000812,9063.35,17.0664,0.075663,392.425,0.019464,38.9612,1 fault,0
-0.066555,9063.09,15.2872,0.08081,392.425,0.019464,38.964,1 fault,0
0.021155,9062.93,14.6642,0.086395,392.4,0.083196,38.9612,1 fault,0
-0.06639,9062.99,15.0964,0.090022,392.4,0.083196,38.9552,1 fault,0
0.003026,9062.79,15.601,0.087969,392.425,0.019464,38.9485,1 fault,0
-0.04379,9062.82,15.8347,0.089385,392.475,-0.056833,38.95,1 fault,0
0.019258,9062.89,15.6767,0.089696,392.5,-0.121631,38.951,1 fault,0
0.019258,9062.73,16.4921,0.08885,392.55,-0.184863,38.9507,1 fault,0
0.104879,9062.59,16.9901,0.08902,392.6,-0.314297,38.9457,1 fault,0
0.104879,9062.5,17.0149,0.098848,392.575,-0.296557,38.9437,1 fault,0
0.047741,9062.36,16.5513,0.095993,392.625,-0.162596,38.9395,1 fault,0
0.110575,9062.52,13.6653,0.087312,392.625,-0.16718,38.9355,1 fault,0
0.110575,9062.61,14.3061,0.088173,392.625,-0.16718,38.9365,1 fault,0
0.110575,9062.42,15.3637,0.086958,392.65,-0.180734,38.93,1 fault,0
0.097089,9062.31,15.7089,0.086091,392.7,-0.260186,38.927,1 fault,0
0.001118,9062.57,14.9993,0.093193,392.7,-0.260186,38.9227,1 fault,0
-0.058692,9062.88,13.2108,0.102261,392.675,-0.245234,38.9128,1 fault,0
-0.058692,9062.97,13.4298,0.099374,392.625,-0.16718,38.9125,1 fault,0
-0.091991,9062.94,13.1555,0.098072,392.625,-0.16718,38.9173,1 fault,0
-0.058692,9063.1,13.0521,0.103369,392.575,-0.090246,38.9148,1 fault,0
0.001118,9062.91,14.1459,0.09889,392.625,0.049916,38.9165,1 fault,0
0.013711,9062.72,17.3122,0.091494,392.675,-0.035818,38.9075,1 fault,0
-0.078657,9062.5,16.2196,0.090362,392.75,0.139097,38.9048,1 fault,0
-0.113352,9062.21,16.8358,0.087683,392.75,0.139097,38.9063,1 fault,0
-0.113352,9062.22,16.816,0.088531,392.8,0.043222,38.909,1 fault,0
-0.180986,9062.28,16.225,0.087192,392.775,0.07997,38.905,1 fault,0
-0.180986,9062.37,17.1604,0.087038,392.7,0.035467,38.8985,1 fault,0
-0.181417,9062.49,16.6338,0.084411,392.675,0.10029,38.9002,1 fault,0
-0.268299,9062.18,16.6813,0.070873,392.675,0.214234,38.8895,1 fault,0
-0.408648,9061.99,15.9753,0.085778,392.7,0.283382,38.8868,1 fault,0
-0.430294,9061.96,16.0826,0.089488,392.675,0.317008,38.88,1 fault,0
-0.39367,9061.89,17.3056,0.096108,392.725,0.220161,38.8815,1 fault,0
-0.341371,9061.68,16.6799,0.093327,392.775,0.124158,38.8825,1 fault,0
-0.347028,9061.82,16.3378,0.094943,392.8,0.089304,38.879,1 fault,0
-0.352855,9061.65,15.4137,0.096962,392.825,0.052852,38.8678,1 fault,0
-0.321137,9061.76,14.8779,0.101274,392.825,0.052852,38.868,1 fault,0
-0.318575,9061.69,15.6593,0.101587,392.8,0.112311,38.8687,1 fault,0
-0.290962,9061.67,15.6402,0.106842,392.8,0.112311,38.8697,1 fault,0
-0.301566,9061.37,17.0559,0.123449,392.825,-0.033953,38.863,1 fault,0
-0.362985,9061.21,17.7802,0.119918,392.875,0.017709,38.86,1 fault,0
-0.411503,9061.06,18.9373,0.12302,392.85,0.049556,38.8567,1 fault,0
-0.393628,9060.72,18.9494,0.126724,392.825,0.110796,38.855,1 fault,0
-0.425605,9060.85,18.3633,0.125907,392.875,0.017709,38.8555,1 fault,0
-0.266432,9060.95,18.3269,0.123231,392.875,0.017709,38.8477,1 fault,0
-0.169446,9060.75,19.1576,0.122023,392.95,0.099012,38.8505,1 fault,0
-0.169446,9060.64,18.4815,0.11561,392.95,0.099012,38.851,1 fault,0
-0.179588,9060.09,16.9161,0.123805,393.125,0.339742,38.8347,1 fault,0
-0.148784,9059.59,19.8167,0.132523,393.2,0.22964,38.8277,1 fault,0
-0.145118,9059.47,17.3173,0.135312,393.25,0.479111,38.8147,1 fault,0
-0.101034,9059.32,20.6616,0.132707,393.3,0.343376,38.799,1 fault,0
-0.083375,9059.19,20.7043,0.147145,393.3,0.343376,38.795,1 fault,0
-0.082992,9059.1,21.1144,0.164425,393.325,0.277202,38.789,1 fault,0
-0.031612,9058.87,18.4279,0.177131,393.375,0.203688,38.782,1 fault,0
-0.023202,9058.68,18.3812,0.175729,393.45,0.129961,38.7735,1 fault,0
-0.016474,9058.53,19.4923,0.182338,393.525,0.056833,38.7692,1 fault,0
-0.087104,9058.35,20.524,0.186341,393.575,-0.002539,38.7642,1 fault,0
0.005688,9056.53,27.6625,0.160846,393.8,-0.107742,38.7315,1 fault,0
0.043953,9056.07,28.4878,0.1743,393.875,-0.161212,38.7232,1 fault,0
-0.044544,9055.85,30.6637,0.176575,393.9,-0.19508,38.7175,1 fault,0
-0.112695,9055.08,35.2332,0.184559,393.95,-0.266633,38.702,1 fault,0
-0.221115,9054.38,34.8394,0.184199,394.025,-0.403168,38.6842,1 fault,0
-0.200908,9054.01,35.1147,0.211698,394.05,-0.442413,38.6732,1 fault,0
-0.191864,9053.08,37.995,0.261215,394.325,-0.114262,38.6465,1 fault,0
-0.314297,9046.28,13.2614,0.093813,392.75,0.139097,38.8665,0 healthy,0
-0.325719,9046.49,14.4482,0.091899,392.725,0.102992,38.8668,0 healthy,0
-0.260797,9046.42,14.0423,0.092854,392.675,0.197281,38.8715,0 healthy,0
-0.32575,9046.51,14.523,0.094114,392.625,0.292923,38.8717,0 healthy,0
-0.373976,9046.25,14.684,0.086471,392.75,0.139097,38.8718,0 healthy,0
-0.241344,9046.11,14.7297,0.085554,392.725,0.175917,38.868,0 healthy,0
-0.120934,9046.28,14.614,0.097737,392.625,0.011963,38.881,0 healthy,0
-0.120934,9046.2,13.2284,0.099563,392.775,-0.071879,38.8895,0 healthy,0
0.069412,9046.48,12.7188,0.0987,392.75,-0.057362,38.8717,0 healthy,0
0.070562,9046.14,11.7494,0.093117,392.775,-0.115381,38.8718,0 healthy,0
0.031859,9046.36,11.2432,0.092237,392.75,-0.084851,38.872,0 healthy,0
0.057408,9046.31,10.8136,0.089564,392.775,-0.115381,38.8703,0 healthy,0
-0.04181,9046.51,11.5075,0.089121,392.8,-0.174021,38.8688,0 healthy,0
-0.067718,9046.5,11.5475,0.088132,392.825,-0.205034,38.8705,0 healthy,0
-0.067718,9046.63,11.4754,0.094148,392.775,-0.242539,38.8583,0 healthy,0
-0.052697,9046.55,11.0304,0.094563,392.775,-0.242539,38.854,0 healthy,0
0.005132,9046.32,11.1172,0.099154,392.775,-0.242539,38.8495,0 healthy,0
-0.007728,9046.32,11.1169,0.094378,392.775,-0.242539,38.8578,0 healthy,0
0.015054,9046.48,11.2691,0.082549,392.725,-0.156782,38.8553,0 healthy,0
0.071726,9046.33,10.8932,0.085256,392.775,-0.089506,38.8495,0 healthy,0
0.134857,9046.66,13.5065,0.083025,392.725,-0.156782,38.848,0 healthy,0
0.134857,9046.99,10.842,0.086587,392.7,-0.096041,38.851,0 healthy,0
0.161997,9047.02,10.8236,0.088628,392.65,-0.010908,38.853,0 healthy,0
0.205959,9047.15,10.2452,0.086897,392.7,-0.06311,38.8493,0 healthy,0
0.119922,9047.2,10.3776,0.087538,392.725,-0.088413,38.8508,0 healthy,0
0.060704,9047.62,11.2247,0.087045,392.8,-0.162284,38.8563,0 healthy,0
0.135278,9047.67,11.3243,0.087399,392.9,-0.128186,38.857,0 healthy,0
0.232518,9047.82,11.2557,0.094405,392.875,-0.089875,38.8522,0 healthy,0
0.185924,9047.63,10.5752,0.091266,392.925,-0.103621,38.8457,0 healthy,0
0.134258,9047.68,10.7057,0.090235,392.925,-0.103621,38.8453,0 healthy,0
0.201331,9047.68,10.7057,0.089718,392.925,-0.103621,38.8507,0 healthy,0
0.166179,9047.9,10.1581,0.096456,392.875,-0.006017,38.849,0 healthy,0
0.264472,9048.16,11.4378,0.099558,392.85,0.034198,38.8513,0 healthy,0
0.225578,9048.22,11.05,0.099131,392.85,0.034198,38.8545,0 healthy,0
0.225578,9048.18,11.3268,0.096705,392.85,0.034198,38.8563,0 healthy,0
0.174654,9048.09,11.5947,0.091532,392.9,0.557392,38.8505,0 healthy,0
0.198126,9048.36,12.2284,0.092072,392.9,0.557392,38.8495,0 healthy,0
0.279289,9048.54,11.7286,0.090251,392.9,0.410159,38.8515,0 healthy,0
0.302834,9048.66,11.9599,0.097476,392.95,0.328421,38.8468,0 healthy,0
0.344631,9048.88,11.0078,0.092107,393.0,0.572468,38.8543,0 healthy,0
0.372789,9048.98,10.5034,0.094261,393.05,0.599978,38.8495,0 healthy,0
0.326276,9048.99,10.4369,0.095682,393.05,0.599978,38.8498,0 healthy,0
0.397174,9049.04,10.6434,0.095311,393.0,0.69282,38.85,0 healthy,0
0.390276,9048.95,10.4109,0.101252,393.025,0.611803,38.8505,0 healthy,0
0.478701,9049.16,10.4761,0.10749,393.0,0.69282,38.85,0 healthy,0
0.488507,9049.2,10.3405,0.097056,392.975,0.777503,38.855,0 healthy,0
0.373304,9049.52,9.22839,0.097108,393.0,0.768361,38.8595,0 healthy,0
0.450859,9049.6,8.96192,0.100067,392.975,0.777503,38.8547,0 healthy,0
0.401899,9049.78,10.2997,0.099589,393.025,0.682311,38.856,0 healthy,0
0.398782,9050.01,10.0376,0.092708,392.975,0.652344,38.8592,0 healthy,0
0.299138,9050.05,10.6207,0.095412,392.975,0.652344,38.8607,0 healthy,0
0.222667,9050.15,10.9413,0.096784,393.0,0.645497,38.8587,0 healthy,0
0.195398,9050.4,11.811,0.093072,393.025,0.647607,38.8575,0 healthy,0
0.126339,9050.62,12.4793,0.094756,393.025,0.647607,38.8515,0 healthy,0
0.181799,9050.79,13.2354,0.093097,393.025,0.647607,38.8515,0 healthy,0
0.20141,9050.85,13.6461,0.091997,392.975,0.730738,38.8503,0 healthy,0
0.150764,9050.85,13.6549,0.094656,392.95,0.735618,38.8472,0 healthy,0
0.135902,9050.95,13.6985,0.083591,392.95,0.449874,38.8448,0 healthy,0
0.117414,9051.33,15.1816,0.081009,392.95,0.449874,38.846,0 healthy,0
0.117414,9051.56,16.6393,0.080014,392.975,0.432803,38.8418,0 healthy,0
0.157079,9051.64,16.7861,0.078602,393.0,0.424264,38.8388,0 healthy,0
0.218479,9051.78,17.3796,0.076713,393.025,0.426677,38.8372,0 healthy,0
0.247056,9051.85,18.0715,0.075742,393.025,0.426677,38.8317,0 healthy,0
0.181845,9052.03,17.3188,0.075615,393.05,0.44345,38.8323,0 healthy,0
0.145031,9052.31,15.9481,0.081791,393.075,0.369958,38.8328,0 healthy,0
0.118756,9053.22,17.0905,0.087484,393.175,0.17288,38.8263,0 healthy,0
0.092502,9053.15,17.1879,0.084624,393.125,-0.221716,38.8238,0 healthy,0
0.020685,9053.32,16.963,0.085538,393.075,-0.132898,38.8182,0 healthy,0
-0.022152,9053.41,16.7575,0.08716,393.075,-0.132898,38.8205,0 healthy,0
-0.014786,9053.49,16.4961,0.087143,393.1,-0.181641,38.8192,0 healthy,0
0.039069,9053.68,17.621,0.092228,393.125,-0.232,38.8155,0 healthy,0
0.038163,9053.74,17.125,0.096344,393.15,-0.283779,38.8198,0 healthy,0
-0.02797,9054.12,21.0338,0.096435,393.15,-0.283779,38.8153,0 healthy,0
0.09645,9055.35,19.3279,0.095312,393.15,-0.552763,38.8193,0 healthy,0
0.135488,9055.83,18.0242,0.08643,393.15,-0.552763,38.8093,0 healthy,0
0.092797,9056.42,17.4437,0.085938,393.25,-0.503277,38.805,0 healthy,0
0.246958,9057.11,22.3815,0.08086,393.275,-0.551878,38.7955,0 healthy,0
0.159042,9057.3,20.9713,0.080036,393.3,-0.598672,38.7943,0 healthy,0
0.151074,9057.59,21.3201,0.090357,393.225,-0.446612,38.7832,0 healthy,0
0.173853,9058.36,27.8689,0.090329,393.275,-0.37881,38.7793,0 healthy,0
0.104926,9058.51,28.1506,0.08905,393.25,-0.318029,38.7787,0 healthy,0
0.143996,9058.68,28.1512,0.089172,393.275,-0.357185,38.7767,0 healthy,0
0.161682,9059.46,30.402,0.096963,393.275,-0.357185,38.7823,0 healthy,0
0.169167,9060.04,32.3694,0.094713,393.275,-0.357185,38.7745,0 healthy,0
0.124167,9060.68,35.5869,0.085384,393.3,-0.419753,38.7693,0 healthy,0
0.124167,9060.86,35.367,0.086942,393.3,-0.419753,38.7668,0 healthy,0
-0.040715,9061.57,37.9418,0.100856,393.35,-0.546993,38.7648,0 healthy,0
-0.033323,9062.11,39.9868,0.101005,393.275,-0.571906,38.7677,0 healthy,0
0.043953,9062.73,43.8523,0.105375,393.25,-0.516398,38.7685,0 healthy,0
0.102442,9063.28,42.8151,0.107729,393.35,-0.3823,38.764,0 healthy,0
0.08781,9063.55,41.6566,0.111025,393.375,-0.415148,38.7682,0 healthy,0
0.110259,9064.67,43.431,0.117159,393.3,-0.252028,38.7647,0 healthy,0
0.110259,9064.93,43.7959,0.11939,393.35,0.123136,38.7652,0 healthy,0
0.09178,9065.85,45.9266,0.09978,393.375,0.055697,38.765,0 healthy,0
0.173867,9066.8,52.1819,0.095042,393.375,0.055697,38.7538,0 healthy,0
0.078609,9067.33,60.1311,0.099314,393.475,0.186628,38.7483,0 healthy,0
0.077112,9067.82,60.0012,0.0999,393.45,0.251989,38.7485,0 healthy,0
0.094931,9068.25,56.5547,0.100994,393.45,0.251989,38.75,0 healthy,0
0.191005,9069.27,53.4792,0.102496,393.525,0.178563,38.7473,0 healthy,0
0.264225,9070.31,57.7672,0.089767,393.5,0.195026,38.7485,0 healthy,0
0.165038,9071.18,63.0114,0.094548,393.575,0.243742,38.7435,0 healthy,0
0.085785,9071.44,66.8227,0.089477,393.6,0.182502,38.7438,0 healthy,0
0.17369,9072.13,65.6719,0.094799,393.65,0.092976,38.7433,0 healthy,0
0.170447,9072.68,66.092,0.092128,393.725,0.018999,38.7388,0 healthy,0
0.257578,9073.47,69.2456,0.092031,393.8,-0.049587,38.737,0 healthy,0
0.228397,9074.26,71.9862,0.091441,393.825,-0.109242,38.7388,0 healthy,0
0.265732,9075.38,77.5672,0.096155,393.9,-0.170064,38.7323,0 healthy,0
0.240707,9076.08,80.7864,0.1036,393.9,-0.170064,38.7313,0 healthy,0
0.24157,9076.86,83.1458,0.104027,393.925,-0.230278,38.722,0 healthy,0
0.315215,9078.83,88.6209,0.105453,394.075,-0.276349,38.7065,0 healthy,0
0.315215,9079.66,94.0989,0.105331,394.15,-0.00049,38.7003,0 healthy,0
0.315215,9080.38,100.409,0.106193,394.2,-0.096041,38.698,0 healthy,0
0.368748,9081.35,116.631,0.106379,394.225,-0.151133,38.6973,0 healthy,0
0.368748,9082.18,123.904,0.110579,394.275,-0.248306,38.6968,0 healthy,0
0.461307,9083.91,124.675,0.097797,394.4,-0.355141,38.6897,0 healthy,0
0.433368,9086.76,149.586,0.090517,394.525,0.056833,38.661,0 healthy,0
0.438539,9087.92,143.118,0.100068,394.55,-0.007932,38.663,0 healthy,0
0.252879,9090.0,174.375,0.108936,394.625,-0.079535,38.6567,0 healthy,0
0.324744,9091.24,176.359,0.108502,394.7,-0.148787,38.6482,0 healthy,0
0.297574,9094.43,193.431,0.101461,394.875,0.078378,38.6377,0 healthy,0
0.305,9095.54,203.406,0.112472,394.95,0.100125,38.6338,0 healthy,0
0.297321,9098.09,232.047,0.111449,395.05,0.039875,38.6183,0 healthy,0
0.204561,9099.2,243.487,0.103882,395.125,0.006017,38.6145,0 healthy,0
0.273325,9100.2,254.473,0.122784,395.125,0.006017,38.6112,0 healthy,0
0.240674,9101.42,256.984,0.114034,395.2,0.035467,38.603,0 healthy,0
