s_os2,m_Nc,v_Nc,v_phi,m_htBleed,s_htBleed,m_W31,RUL_binary,attack
-0.02113,9048.71,22.5109,0.103723,392.85,-0.497176,38.8567,0,0
0.012939,9049.03,21.5605,0.104167,392.825,-0.420603,38.8572,0,0
-0.073322,9048.77,20.6909,0.106717,392.85,-0.427921,38.851,0,0
-0.159735,9048.92,19.7553,0.100729,392.85,-0.427921,38.8425,0,0
-0.095926,9048.93,19.7666,0.102502,392.85,-0.427921,38.8405,0,0
0.02081,9048.77,19.7637,0.095385,392.875,-0.503076,38.8362,0,0
-0.280498,9048.81,12.777,0.11185,392.975,-0.439008,38.8362,0,0
-0.118648,9049.09,10.8439,0.097917,393.0,-0.512241,38.839,0,0
-0.102041,9049.72,17.2381,0.084487,393.075,-0.146005,38.8328,0,0
-0.063146,9050.12,17.4489,0.088888,393.1,-0.003897,38.8205,0,0
0.185638,9050.48,18.6341,0.087069,393.125,-0.041844,38.8265,0,0
0.191985,9050.57,18.8623,0.087286,393.175,-0.159372,38.8308,0,0
0.221843,9051.55,19.6185,0.081346,393.175,-0.110796,38.817,0,0
0.355263,9051.66,19.3859,0.092529,393.15,-0.049556,38.8142,0,0
0.315358,9052.27,18.3358,0.091517,393.225,-0.165392,38.8172,0,0
0.372101,9052.51,16.4054,0.080419,393.25,-0.230245,38.8095,0,0
0.445941,9052.35,15.8791,0.070095,393.325,-0.181463,38.8105,0,0
0.360638,9052.95,19.9774,0.076762,393.375,-0.158571,38.8262,0,0
0.43476,9053.31,20.9597,0.074218,393.35,-0.086425,38.824,0,0
0.402897,9057.18,34.0192,0.112463,393.375,0.229431,38.8095,1,0
0.331279,9058.57,38.4219,0.122525,393.475,0.300996,38.8025,1,0
0.286975,9059.26,38.9208,0.116887,393.45,0.391131,38.7967,1,0
0.202066,9059.87,38.1406,0.114546,393.475,0.300996,38.7897,1,0
0.228606,9060.25,42.7277,0.114644,393.475,0.300996,38.7882,1,0
0.23787,9061.22,39.49,0.109623,393.525,0.282496,38.779,1,0
0.340166,9064.19,39.7934,0.099975,393.675,0.427306,38.759,1,0
0.369516,9068.37,50.2357,0.099634,393.825,0.354573,38.7245,1,0
0.132231,9070.94,69.2691,0.127716,394.05,0.253158,38.7145,1,0
0.217918,9071.54,77.7035,0.131506,394.1,0.255828,38.716,1,0
0.178678,9076.11,104.141,0.12969,394.275,0.029747,38.687,1,0
0.316014,9085.32,158.749,0.103761,394.6,-0.075404,38.6552,1,0
0.384746,9086.31,163.161,0.105582,394.65,-0.132372,38.6515,1,0
0.236037,9089.47,185.786,0.117854,394.825,-0.000111,38.6427,1,0
0.293025,9091.92,220.793,0.124546,394.85,-0.062956,38.6412,1,0
0.258161,9095.83,241.904,0.109639,394.95,-0.112681,38.6352,1,0
0.14673,9102.84,328.973,0.099676,395.05,-0.099675,38.6145,1,0
0.059972,9104.24,338.33,0.110276,395.1,-0.048729,38.6172,1,0
0.034854,9111.07,402.321,0.172148,395.2,-0.062206,38.6,1,0
0.034854,9112.79,415.397,0.21701,395.275,0.214468,38.595,1,0
-0.207561,9045.77,20.6605,0.097625,392.925,0.042674,38.837,0,0
-0.150857,9045.56,21.0267,0.097783,392.875,0.009387,38.8375,0,0
-0.114304,9045.55,21.5902,0.078594,392.875,0.135694,38.8442,0,0
-0.213988,9045.82,18.691,0.073984,393.1,-0.196566,38.8192,0,0
-0.062059,9045.62,18.1645,0.075186,393.025,-0.167441,38.8203,0,0
-0.277014,9044.55,15.7938,0.07131,393.425,-0.404451,38.79,0,0
-0.33485,9044.5,15.8461,0.07546,393.475,-0.501447,38.7935,0,0
-0.330718,9044.46,15.3677,0.063768,393.475,-0.449531,38.79,0,0
-0.393258,9043.63,15.7493,0.085928,393.65,0.252614,38.7943,0,0
-0.147825,9042.88,19.6708,0.111185,393.65,0.347724,38.763,0,0
-0.10005,9042.99,20.4499,0.094798,393.7,0.252028,38.7523,0,0
0.139597,9042.3,21.8381,0.124454,393.9,0.048729,38.6998,0,0
0.258599,9041.43,27.3059,0.165599,393.825,0.028501,38.6837,0,0
0.42969,9041.38,26.3267,0.175207,394.1,0.293299,38.6517,0,0
0.433392,9040.06,22.9038,0.233085,394.25,0.218187,38.6307,0,0
0.454351,9040.12,23.8423,0.234289,394.35,0.268682,38.6265,0,0
-0.02454,9057.23,20.4773,0.112732,393.25,0.479052,38.7765,0,0
-0.056855,9057.8,20.0305,0.132146,393.275,0.40789,38.77,0,0
0.08819,9057.72,22.0462,0.132602,393.15,0.560952,38.7667,0,0
0.157611,9058.07,20.5334,0.132269,393.15,0.560952,38.7712,0,0
0.113404,9058.76,18.366,0.138432,393.25,0.337111,38.7758,0,0
0.194312,9059.1,16.8965,0.147964,393.225,0.006141,38.7737,0,0
0.112282,9059.06,16.4133,0.144413,393.175,0.000111,38.779,0,0
0.124977,9059.33,17.1647,0.141394,393.2,0.035467,38.7942,0,0
0.13046,9059.27,16.8345,0.123913,393.125,-0.251913,38.794,0,0
0.091028,9059.46,14.9397,0.12368,393.15,-0.303108,38.792,0,0
0.172193,9060.11,15.2651,0.117179,393.225,-0.461717,38.7813,0,0
0.099337,9060.6,15.567,0.085746,393.3,-0.628189,38.776,0,0
0.080156,9060.94,13.3074,0.082785,393.275,-0.57043,38.77,0,0
0.082261,9061.42,11.0059,0.082695,393.175,-0.577922,38.771,1,0
-0.002428,9061.19,10.5233,0.086517,393.15,-0.533028,38.7705,1,0
-0.019632,9061.68,12.3217,0.092239,393.3,-0.419753,38.7598,1,0
0.082244,9062.42,8.20191,0.085957,393.35,-0.3823,38.7645,1,0
0.035541,9062.53,8.44518,0.084603,393.475,-0.156428,38.7585,1,0
0.134518,9063.03,9.31965,0.083927,393.45,-0.08808,38.756,1,0
0.091324,9063.18,8.77192,0.091859,393.55,0.120845,38.7597,1,0
0.096788,9063.47,9.57257,0.091923,393.5,0.161997,38.7625,1,0
0.110582,9064.68,12.5112,0.090786,393.675,0.38705,38.741,1,0
0.183139,9064.97,13.1219,0.089507,393.7,0.318919,38.7415,1,0
0.165975,9065.63,15.5776,0.08575,393.775,0.203309,38.7418,1,0
0.087679,9065.92,16.3783,0.089408,393.85,0.077673,38.7383,1,0
0.019951,9068.0,20.1169,0.106039,394.1,-0.172114,38.7418,1,0
0.081645,9069.23,19.1659,0.094128,394.25,0.032892,38.7368,1,0
0.031253,9071.67,35.3547,0.103323,394.275,0.482324,38.7313,1,0
-0.058708,9072.12,37.1034,0.101323,394.3,0.511657,38.7245,1,0
-0.076361,9072.79,35.1854,0.101223,394.35,0.569965,38.7123,1,0
-0.200422,9073.96,39.0468,0.102533,394.5,0.92376,38.699,1,0
-0.126442,9076.03,46.3131,0.076314,394.6,0.657963,38.6843,1,0
-0.223716,9077.04,41.9794,0.08101,394.575,0.552064,38.6723,1,0
-0.088965,9085.04,95.4831,0.127452,394.825,0.448118,38.6315,1,0
-0.148154,9092.76,129.94,0.107459,395.025,0.532853,38.587,1,0
-0.145657,9095.47,165.928,0.120081,395.125,0.525119,38.573,1,0
-0.111174,9099.57,183.572,0.098599,395.225,0.405433,38.5715,1,0
-0.055285,9100.73,194.022,0.102091,395.325,0.383353,38.5655,1,0
0.146899,9063.65,16.8196,0.10904,392.0,0.520071,38.9868,0,0
0.04725,9063.65,16.8196,0.110433,392.025,0.488865,38.987,0,0
0.111749,9063.32,15.9017,0.109673,392.1,0.364889,38.9868,0,0
-0.150553,9063.68,15.9549,0.092596,392.0,0.171818,38.982,0,0
0.050756,9063.85,17.1687,0.092428,392.075,0.032654,38.9877,0,0
-0.004456,9064.35,16.8365,0.079184,392.1,0.094768,38.971,0,0
-0.071273,9064.41,16.5153,0.060003,392.075,0.062209,38.976,0,0
-0.017174,9064.82,20.7729,0.057184,392.15,-0.014381,38.9785,0,0
0.050119,9065.01,20.0904,0.068587,392.15,-0.014381,38.9748,0,0
0.029727,9065.17,20.4549,0.070896,392.125,0.026615,38.97,0,0
-0.00885,9065.97,20.7755,0.075951,391.975,-0.068287,38.969,0,0
0.159391,9066.54,18.8995,0.094707,391.925,-0.006778,38.9557,0,0
0.133401,9066.6,18.429,0.097426,391.9,0.036209,38.9542,0,0
0.0683,9066.94,16.6586,0.098177,391.975,0.049649,38.96,0,0
0.138758,9066.88,17.3566,0.097283,392.025,0.171558,38.9552,0,0
0.226162,9067.02,18.4236,0.097122,392.025,-0.046215,38.9513,0,0
0.03952,9067.99,18.9746,0.097164,392.075,-0.14305,38.953,0,0
0.065675,9067.84,19.5058,0.103644,392.125,-0.239292,38.9573,0,0
0.001726,9067.8,19.4545,0.108651,392.075,-0.14305,38.9545,0,0
0.007147,9067.58,19.2021,0.108753,392.1,-0.193222,38.9505,0,0
0.085373,9068.65,22.5643,0.103199,392.1,0.457556,38.948,1,0
0.013693,9068.5,25.6661,0.103326,392.0,0.574228,38.9373,1,0
-0.03422,9068.6,26.7379,0.089504,392.05,0.477758,38.9393,1,0
-0.002183,9069.65,27.1134,0.08596,392.1,0.128379,38.939,1,0
0.070609,9069.57,27.7038,0.09041,392.15,0.128897,38.9335,1,0
0.068322,9069.62,27.601,0.093762,392.175,0.066845,38.9325,1,0
-0.049395,9070.54,31.1326,0.079948,392.325,-0.07866,38.928,1,0
-0.023802,9070.99,31.4101,0.07459,392.35,-0.060111,38.9195,1,0
-0.045579,9071.13,31.4955,0.071306,392.425,0.002539,38.9155,1,0
0.01154,9071.32,32.303,0.071666,392.475,-0.056833,38.9102,1,0
0.034378,9072.04,28.2576,0.072054,392.525,-0.186628,38.91,1,0
0.110276,9073.3,35.407,0.146695,392.65,-0.114792,38.8972,1,0
0.145303,9073.57,34.3105,0.146141,392.625,-0.053136,38.895,1,0
0.19323,9076.39,27.0455,0.170016,392.825,-0.301431,38.883,1,0
0.289988,9077.03,23.0514,0.173056,392.825,-0.301431,38.886,1,0
0.316166,9077.02,23.0038,0.174415,392.9,-0.263455,38.8817,1,0
0.373464,9078.12,24.7633,0.16596,392.925,-0.325391,38.868,1,0
0.413582,9078.44,24.9083,0.166625,392.925,-0.325391,38.8645,1,0
0.417959,9079.72,23.0238,0.17181,393.075,0.163942,38.8652,1,0
0.584454,9081.33,28.7939,0.159894,393.0,0.3,38.8588,1,0
0.601926,9081.7,29.5793,0.152476,393.025,0.261909,38.8595,1,0
0.648793,9082.1,31.9457,0.161878,393.025,0.261909,38.8623,1,0
0.685075,9082.75,32.0528,0.170194,393.05,0.319703,38.861,1,0
0.519225,9084.28,45.1339,0.17131,393.1,0.293299,38.86,1,0
0.475296,9085.1,51.9517,0.164234,393.125,0.262763,38.8498,1,0
0.259751,9089.52,58.5171,0.147197,393.3,0.200671,38.8148,1,0
0.276623,9089.89,60.6325,0.144969,393.35,0.123136,38.813,1,0
-0.053788,9094.33,66.0835,0.176535,393.675,0.315902,38.7853,1,0
-0.145082,9096.68,83.0417,0.18425,393.825,0.142539,38.7758,1,0
-0.219005,9100.88,112.297,0.196231,394.05,-0.099453,38.7465,1,0
-0.306771,9101.58,114.636,0.159911,394.075,-0.036971,38.7403,1,0
-0.271325,9104.95,125.313,0.185211,394.3,-0.162284,38.7177,1,0
-0.466206,9109.11,148.229,0.183505,394.6,-0.143395,38.6922,1,0
0.270274,9062.27,17.038,0.110035,392.025,-0.387454,38.9687,0,0
0.13053,9062.15,17.6956,0.120476,392.1,-0.557392,38.9643,0,0
0.108755,9061.97,16.5459,0.104666,392.2,-0.407867,38.9582,0,0
-0.009745,9062.26,14.1955,0.099099,392.275,-0.396027,38.957,0,0
-0.002157,9062.22,14.604,0.097247,392.225,-0.292937,38.9535,0,0
0.000806,9061.66,17.1825,0.092374,392.175,-0.191947,38.9503,0,0
-0.010444,9061.43,14.8642,0.087666,392.2,-0.248776,38.9405,0,0
-0.274507,9061.04,15.1792,0.061754,392.15,-0.458642,38.9283,0,0
-0.332204,9060.75,16.7452,0.083015,392.15,-0.303159,38.921,0,0
-0.271355,9060.74,16.6715,0.079651,392.225,-0.324704,38.9157,1,0
-0.28319,9060.52,16.9117,0.080156,392.275,-0.247593,38.9102,1,0
-0.324027,9060.6,17.4462,0.078109,392.275,-0.247593,38.9122,1,0
-0.056618,9061.12,17.1303,0.066249,392.225,-0.124158,38.9062,1,0
-0.023983,9060.86,17.3583,0.074288,392.4,-0.093522,38.8917,1,0
0.014731,9060.88,17.429,0.075302,392.425,-0.165414,38.8912,1,0
0.040072,9061.01,17.8783,0.069129,392.325,-0.346803,38.8952,1,0
-0.072642,9061.19,15.4141,0.068758,392.475,-0.659408,38.8887,1,0
0.092997,9061.21,16.4628,0.074007,392.5,-0.765637,38.8932,1,0
0.118581,9061.55,15.7174,0.075518,392.55,-0.54461,38.8902,1,0
0.218675,9061.47,12.1825,0.06928,392.675,-0.80191,38.8877,1,0
0.24499,9061.61,12.0343,0.064568,392.725,-0.387672,38.874,1,0
0.130868,9062.05,14.7913,0.060851,392.7,-0.403292,38.8747,1,0
0.10106,9062.53,15.1106,0.076583,392.75,-0.464812,38.8693,1,0
-0.003377,9062.45,14.2848,0.087264,392.875,-0.782155,38.87,1,0
0.004461,9062.48,14.4129,0.086299,392.85,-0.797514,38.8775,1,0
0.025448,9062.45,14.4971,0.086884,392.825,-0.70987,38.8745,1,0
0.019846,9062.42,13.7539,0.089597,392.825,-0.70987,38.8605,1,0
-0.072474,9062.47,13.4498,0.088337,392.9,-0.158875,38.8622,1,0
-0.072474,9062.4,13.2503,0.091645,392.9,-0.158875,38.8632,1,0
-0.054796,9062.64,14.4581,0.086917,392.95,-0.238711,38.8542,1,0
0.086152,9063.5,15.5409,0.093087,393.05,0.112681,38.8407,1,0
0.043347,9063.75,14.8146,0.103469,393.05,0.112681,38.8405,1,0
0.128871,9063.76,14.8595,0.091219,393.075,0.054226,38.8377,1,0
0.093612,9063.73,14.9157,0.109902,393.125,0.262828,38.839,1,0
0.160027,9063.82,14.9798,0.103777,393.175,0.181629,38.8305,1,0
0.067736,9063.86,15.1221,0.10841,393.175,0.181629,38.8342,1,0
0.021753,9063.87,15.1659,0.1076,393.225,0.105465,38.8343,1,0
0.063574,9063.83,15.1863,0.154248,393.35,0.956067,38.8148,1,0
0.031947,9064.41,16.6156,0.153856,393.5,0.73371,38.7952,1,0
0.171998,9064.66,17.8479,0.158599,393.65,0.736087,38.777,1,0
0.125057,9064.44,20.1365,0.160392,393.675,0.673149,38.768,1,0
0.125057,9064.64,21.265,0.160445,393.7,0.611778,38.7587,1,0
0.045298,9064.72,22.0752,0.158153,393.775,0.707104,38.737,1,0
-0.041389,9065.15,23.4091,0.117044,394.1,-0.34226,38.7095,1,0
0.011167,9065.19,23.4023,0.157941,394.4,0.307678,38.6695,1,0
0.010187,9065.24,24.2719,0.186629,394.425,0.249659,38.6595,1,0
0.128874,9064.61,24.5341,0.185023,394.575,0.017184,38.6258,1,0
0.064554,9064.41,24.2829,0.186389,394.675,-0.132516,38.6088,1,0
0.044248,9064.36,23.6591,0.187355,394.65,-0.076086,38.6045,1,0
-0.200475,9054.65,16.2148,0.051955,391.575,0.358739,39.048,0,0
-0.261111,9054.79,16.3777,0.051275,391.6,0.39587,39.0507,0,0
-0.462157,9054.35,15.7899,0.05281,391.625,0.628437,39.043,0,0
-0.442024,9054.42,16.0465,0.054374,391.6,0.693167,39.047,0,0
-0.481859,9054.83,20.992,0.041517,391.75,0.514538,39.0477,0,0
-0.256286,9054.9,20.9768,0.049091,391.85,0.303159,39.0365,0,0
-0.334637,9055.0,20.6977,0.05043,391.825,0.222654,39.0352,0,0
-0.306853,9055.16,21.4988,0.050363,391.8,0.277052,39.0355,0,0
-0.315646,9055.16,22.8578,0.056954,391.875,0.251918,39.0225,0,0
-0.3248,9054.88,25.3862,0.110169,391.8,0.269394,39.015,0,0
-0.299847,9054.91,25.0755,0.110142,391.8,0.269394,39.013,0,0
-0.295813,9054.86,24.8599,0.11384,391.775,0.324704,39.007,0,0
-0.22382,9054.81,24.6993,0.113564,391.825,0.355401,39.0028,0,0
-0.307682,9054.98,20.5001,0.111327,391.875,0.078378,39.001,0,0
-0.399126,9054.7,21.4402,0.113726,391.85,0.135181,38.9938,0,0
-0.303721,9054.69,21.5193,0.113039,391.8,-0.00823,38.9988,0,0
-0.229857,9054.87,21.0796,0.101641,391.825,-0.074284,38.9958,0,0
-0.229995,9053.95,16.8273,0.103013,391.7,-0.28526,38.9805,0,0
-0.256937,9054.15,19.467,0.098582,391.7,-0.240588,38.9788,0,0
-0.253719,9054.4,19.0812,0.105615,391.725,-0.217513,38.9875,0,0
-0.103243,9053.55,14.3419,0.076498,391.9,-0.190941,38.9737,0,0
-0.175204,9054.04,11.5451,0.067597,392.1,-0.20083,38.9608,0,0
-0.108836,9053.9,11.3744,0.067442,392.075,-0.150389,38.9598,0,0
-0.293618,9054.32,13.3311,0.091044,392.125,-0.113923,38.9432,0,0
-0.296114,9054.34,12.5542,0.082312,392.125,-0.113923,38.9345,0,0
-0.335513,9054.38,12.8601,0.090966,392.2,-0.148787,38.9333,0,0
-0.440356,9054.34,12.8309,0.093984,392.2,-0.148787,38.9247,0,0
-0.440356,9054.14,10.3857,0.094545,392.375,-0.229473,38.903,0,0
-0.440356,9054.16,10.5617,0.095346,392.375,-0.229473,38.9002,1,0
-0.392775,9054.18,12.2275,0.114402,392.5,-0.161997,38.888,1,0
-0.345572,9054.3,12.1084,0.113475,392.6,0.093522,38.8913,1,0
-0.27232,9054.03,16.7522,0.113189,392.575,0.091233,38.8885,1,0
-0.213095,9053.47,17.1635,0.108777,392.65,0.086425,38.8685,1,0
-0.003159,9052.74,20.428,0.119704,392.675,0.014031,38.8567,1,0
-0.043936,9052.53,22.4859,0.112813,392.7,0.00823,38.8522,1,0
0.446914,9051.55,19.6832,0.123041,393.1,0.278052,38.8155,1,0
0.348314,9051.2,22.5747,0.112025,393.15,0.19218,38.806,1,0
0.387234,9050.65,19.2139,0.105688,393.2,0.110321,38.8025,1,0
0.448482,9050.34,19.5728,0.123724,393.3,0.500294,38.785,1,0
0.279508,9049.08,19.2179,0.126483,393.5,0.48599,38.761,1,0
0.194129,9048.68,17.6676,0.129763,393.525,0.456709,38.7465,1,0
0.282703,9048.17,16.3546,0.186259,393.7,0.309376,38.7305,1,0
0.34903,9047.98,16.8174,0.250595,393.85,0.303159,38.7255,1,0
0.263969,9048.06,16.6532,0.262644,393.875,0.251491,38.722,1,0
0.272618,9048.03,16.7668,0.268881,393.9,0.200353,38.7143,1,0
0.155868,9046.6,21.8114,0.260706,394.325,-0.00178,38.6718,1,0
0.064725,9045.98,19.3846,0.272813,394.5,0.075,38.6478,1,0
-0.107753,9045.46,15.6684,0.279751,394.575,0.049767,38.6318,1,0
-0.124221,9044.81,15.0679,0.255323,394.75,0.159384,38.607,1,0
-0.029516,9067.05,20.5875,0.079497,391.75,-0.134151,39.0135,0,0
-0.093613,9067.14,22.2838,0.084379,391.75,0.156981,39.02,0,0
-0.02897,9066.83,20.8346,0.092861,391.65,0.242654,39.0023,0,0
-0.055808,9066.79,20.3882,0.097245,391.675,0.176645,38.9995,0,0
-0.096698,9066.7,19.9417,0.102446,391.75,0.230655,38.9945,0,0
-0.090337,9066.39,18.1983,0.103118,391.775,0.190007,38.995,0,0
0.107798,9066.58,17.295,0.119407,391.725,0.270535,38.9958,0,0
0.107798,9066.62,17.3431,0.119495,391.7,0.309376,38.993,0,0
0.252604,9066.21,16.7822,0.11131,391.775,0.452354,38.9773,0,0
0.280064,9066.56,16.5006,0.111219,391.8,0.401202,38.9793,0,0
0.30719,9066.46,15.173,0.129019,391.8,0.401202,38.9802,0,0
0.411209,9066.42,14.3657,0.114898,391.825,0.348425,38.9665,0,0
0.518399,9066.66,13.6668,0.110056,391.875,0.369864,38.975,0,0
0.528703,9066.73,13.4448,0.112543,391.8,0.40684,38.9712,0,0
0.525099,9066.51,12.1223,0.106769,391.95,0.503906,38.956,0,0
0.425209,9067.89,16.5314,0.087888,392.025,0.539743,38.9442,0,0
0.192036,9069.37,15.9899,0.070718,392.3,0.513899,38.9175,0,0
0.155567,9069.76,14.3382,0.066918,392.325,0.446923,38.907,0,0
0.078577,9069.94,12.0639,0.071225,392.35,0.381072,38.9055,0,0
0.078577,9069.99,11.5362,0.072025,392.375,0.380035,38.8957,0,0
-0.075016,9070.07,11.6004,0.078455,392.325,0.463801,38.8942,0,0
-0.067981,9070.04,11.4378,0.075615,392.35,0.39529,38.8927,0,0
-0.243933,9070.35,13.6297,0.078537,392.475,0.38487,38.8692,0,0
-0.227126,9070.95,13.6012,0.07139,392.45,0.27493,38.869,0,0
-0.312403,9070.7,19.6818,0.100102,392.775,0.305771,38.8282,0,0
-0.217757,9071.15,23.4033,0.099355,392.825,0.191947,38.8263,0,0
-0.187125,9071.8,22.68,0.083905,392.9,0.200089,38.8117,0,0
-0.151521,9072.06,25.487,0.084062,392.975,0.249627,38.8047,0,0
-0.067394,9072.48,26.6031,0.086615,392.975,0.249627,38.8085,0,0
-0.160873,9072.64,27.3113,0.084192,393.0,0.191409,38.805,0,0
-0.248705,9072.87,28.6263,0.078545,393.05,0.093244,38.804,0,0
-0.259597,9072.9,28.4743,0.078833,393.125,0.094594,38.8008,0,0
-0.283186,9073.12,29.7666,0.08536,393.175,0.000111,38.803,0,0
-0.174171,9074.22,25.9045,0.105541,393.65,0.300745,38.765,0,0
-0.175867,9074.98,21.3842,0.134784,393.75,0.177063,38.763,0,0
-0.175867,9075.17,19.9032,0.131477,393.825,0.151502,38.7627,0,0
-0.169143,9075.65,18.5581,0.131446,393.85,0.107161,38.7572,0,0
-0.148354,9076.17,20.3419,0.194586,394.0,0.101199,38.7352,1,0
-0.104466,9076.41,18.2609,0.183127,394.025,0.04964,38.728,1,0
-0.036689,9076.17,18.5649,0.181313,394.0,0.095629,38.7252,1,0
-0.229128,9076.49,16.0188,0.212902,394.275,-0.109766,38.7047,1,0
-0.081965,9076.81,16.9021,0.226197,394.425,-0.277587,38.686,1,0
-0.011276,9077.31,20.3912,0.272953,394.675,-0.325327,38.6547,1,0
0.046368,9077.83,17.6519,0.289351,394.875,-0.295566,38.6412,1,0
-0.003571,9078.09,18.4427,0.283859,394.875,-0.295566,38.6345,1,0
-0.082782,9078.35,19.0275,0.299079,394.95,-0.382143,38.621,1,0
0.058776,9072.66,15.8444,0.075189,391.5,0.087841,38.9865,0,0
0.103454,9072.66,15.6782,0.077909,391.6,0.01709,38.9865,0,0
0.199409,9072.94,16.4706,0.077902,391.65,-0.050813,38.985,0,0
0.137218,9072.34,20.1673,0.090811,391.65,0.017336,38.9917,0,0
0.116122,9072.2,19.3361,0.090799,391.625,0.087361,38.988,0,0
0.015848,9072.36,17.3951,0.079435,391.625,0.087361,38.9817,0,0
-0.051693,9072.41,18.041,0.077683,391.625,0.087361,38.9823,0,0
-0.018583,9072.43,17.674,0.08176,391.6,-0.271545,38.9745,0,0
-0.028526,9072.33,23.6958,0.102278,391.575,-0.264581,38.9733,0,0
-0.128633,9072.48,23.5284,0.102072,391.625,-0.097413,38.963,0,0
-0.128633,9072.35,23.9063,0.103519,391.625,-0.097413,38.9672,0,0
-0.208505,9072.42,24.2166,0.101986,391.625,-0.097413,38.9655,0,0
-0.316895,9071.97,20.7223,0.112886,391.775,-0.079387,38.9673,0,0
-0.253574,9071.96,20.6771,0.112199,391.75,-0.108186,38.9627,0,0
-0.233635,9072.83,19.8862,0.134163,391.875,-0.20266,38.9595,0,0
-0.175984,9073.04,17.3831,0.134028,391.9,-0.263455,38.9615,0,0
-0.19557,9073.2,18.223,0.132327,391.95,-0.358852,38.9595,0,0
-0.131062,9073.52,20.4349,0.127472,391.925,-0.297229,38.9582,0,0
-0.025771,9073.42,20.7853,0.110937,391.95,-0.190353,38.95,0,0
-0.168173,9074.13,22.0486,0.136308,392.3,0.200583,38.9235,0,0
-0.111583,9074.42,22.4522,0.136394,392.35,0.119566,38.928,0,0
-0.122948,9074.87,15.714,0.123036,392.425,0.132969,38.9158,0,0
-0.163591,9074.94,16.4673,0.137648,392.5,0.0,38.914,0,0
-0.039975,9075.93,17.0809,0.140958,392.5,0.045276,38.9035,0,0
0.030536,9076.61,15.4325,0.160634,392.625,0.180943,38.8862,0,0
0.017701,9076.71,15.1535,0.16996,392.775,0.331595,38.8722,0,0
0.109387,9077.2,13.7391,0.188167,392.85,0.176032,38.8632,0,0
0.185849,9077.64,14.7183,0.176673,392.975,0.049339,38.8535,0,0
0.124444,9078.21,15.4493,0.183472,393.225,-0.230917,38.823,0,0
0.119213,9078.54,15.6771,0.195249,393.4,-0.152744,38.815,0,0
-0.00337,9079.0,18.8815,0.201965,393.6,0.152744,38.8068,0,0
0.09407,9079.77,13.6133,0.201639,393.575,0.171035,38.7892,0,0
0.224078,9080.09,15.8102,0.241587,393.675,0.273066,38.7792,0,0
0.075144,9080.52,15.1679,0.260564,393.7,0.236007,38.763,0,0
0.177088,9081.43,16.1768,0.235097,393.825,-0.015393,38.744,1,0
0.103701,9081.71,19.0449,0.257849,393.9,-0.063269,38.7402,1,0
0.19323,9082.22,20.225,0.299092,394.125,-0.104003,38.7155,1,0
-0.000352,9084.23,28.315,0.376155,394.425,-0.091233,38.674,1,0
0.099109,9058.65,18.2105,0.068349,391.675,-0.280605,39.0388,0,0
-0.042111,9058.58,16.3213,0.079798,391.625,-0.269081,39.0365,0,0
-0.154965,9058.94,17.1184,0.099825,391.6,-0.075404,39.03,0,0
-0.053679,9059.47,15.5012,0.09896,391.5,-0.524078,39.0442,0,0
-0.047971,9059.87,18.5899,0.101792,391.4,-0.39587,39.0142,0,0
-0.156556,9059.09,18.978,0.099014,391.475,-0.309826,39.0005,0,0
0.104799,9059.65,19.5139,0.085941,391.525,-0.456656,38.995,0,0
-0.068465,9058.9,14.4482,0.074197,391.65,-0.788762,38.9795,0,0
-0.134452,9058.59,15.9435,0.074038,391.65,-0.712593,38.9828,0,0
-0.134452,9058.59,15.9433,0.071541,391.625,-0.634073,38.9803,0,0
-0.378639,9058.31,15.5901,0.07582,391.6,-0.18843,38.9843,0,0
-0.366666,9058.32,15.635,0.079636,391.6,-0.18843,38.9862,0,0
-0.287912,9058.04,14.1781,0.079517,391.625,-0.269081,38.9823,0,0
-0.272359,9058.36,13.4209,0.080234,391.7,-0.240588,38.9815,0,0
-0.225879,9058.58,16.2527,0.068971,391.7,-0.28526,38.982,0,0
-0.143865,9058.26,15.6664,0.07146,391.775,-0.143163,38.9828,0,0
-0.143865,9058.2,15.7029,0.077001,391.75,-0.134151,38.9793,0,0
-0.052472,9058.41,16.0927,0.072566,391.9,0.429847,38.983,0,0
-0.01898,9058.38,15.9427,0.070897,391.9,0.429847,38.9793,0,0
-0.227496,9058.81,16.7054,0.074082,391.875,0.474048,38.974,0,0
-0.196627,9058.51,15.3679,0.073196,391.9,0.569346,38.9707,0,0
-0.031128,9058.61,15.4666,0.088493,391.9,0.545397,38.9702,0,0
0.06405,9058.64,15.4152,0.090946,391.9,0.545397,38.9682,0,0
-0.049131,9059.15,13.1932,0.0918,391.95,0.621652,38.962,0,0
-0.031136,9059.03,13.9008,0.091144,392.025,0.539743,38.966,0,0
-0.031136,9059.01,13.9241,0.092164,392.05,0.51069,38.9642,0,0
0.036804,9058.97,13.7499,0.088372,392.05,0.51069,38.9615,0,0
0.116945,9059.25,14.1114,0.077451,392.1,0.416534,38.9577,0,0
0.32711,9058.98,12.9287,0.090235,392.2,0.417836,38.9403,0,0
0.402512,9059.19,12.0172,0.092748,392.225,0.407178,38.9425,0,0
0.301971,9059.4,11.8288,0.091364,392.275,0.268351,38.9418,0,0
0.228196,9059.47,11.9653,0.09057,392.325,0.133862,38.9443,0,0
-0.098856,9059.18,14.5451,0.092027,392.275,-0.220161,38.924,0,0
-0.021277,9059.25,15.0788,0.09055,392.375,-0.021526,38.9237,0,0
