s_os2,m_Nc,v_Nc,v_phi,m_htBleed,s_htBleed,m_W31,RUL_binary,attack
-0.29386,9079.73,40.0873,0.062553,392.4,0.050285,38.9465,0,0
-0.335426,9080.19,44.1094,0.060375,392.425,-0.010164,38.942,0,0
-0.422199,9080.81,44.3158,0.059553,392.45,-0.028925,38.935,0,0
-0.335426,9081.4,43.8126,0.072478,392.475,-0.044777,38.9325,0,0
-0.244206,9082.52,53.3889,0.070512,392.475,-0.044777,38.9292,0,0
-0.216222,9082.84,55.276,0.070682,392.475,-0.044777,38.931,0,0
-0.2008,9083.27,57.9058,0.071312,392.475,-0.044777,38.93,0,0
-0.181151,9083.93,66.022,0.077741,392.55,-0.125417,38.9282,0,0
-0.108445,9084.7,65.5588,0.081533,392.625,-0.002076,38.9232,0,0
-0.166302,9085.08,64.5699,0.082182,392.625,-0.002076,38.9202,0,0
-0.094724,9085.44,64.1167,0.082592,392.6,0.063269,38.9165,0,0
-0.035086,9085.85,65.2673,0.083095,392.575,0.128483,38.9145,0,0
-0.00746,9088.46,72.3423,0.080864,392.625,0.086888,38.91,0,0
0.088345,9089.33,79.7225,0.072334,392.675,0.05707,38.914,0,0
0.049762,9092.01,87.8444,0.091103,392.875,0.104003,38.9097,0,0
0.011056,9092.57,91.3296,0.101948,392.875,0.104003,38.9053,0,0
0.049762,9093.59,99.7269,0.101684,392.875,0.104003,38.9,0,0
0.103539,9094.33,110.952,0.101061,392.85,0.159141,38.9008,0,0
0.095778,9095.96,126.006,0.11884,392.875,0.113923,38.8888,0,0
0.127464,9097.68,122.19,0.122354,392.85,-0.006984,38.884,0,0
0.125052,9099.54,139.414,0.11704,392.825,0.028501,38.877,0,0
0.071905,9100.79,155.056,0.116978,392.875,-0.067343,38.8803,0,0
0.029948,9101.85,156.705,0.120743,392.9,-0.128379,38.8778,0,0
0.079237,9102.81,159.282,0.143513,392.9,-0.128379,38.8705,0,0
0.160745,9103.94,172.575,0.158404,392.975,-0.094674,38.8663,0,0
0.207432,9105.1,174.454,0.157641,393.025,-0.049775,38.8615,0,0
0.30573,9106.23,190.352,0.15704,393.05,-0.099453,38.856,0,0
0.308309,9107.63,210.776,0.163309,393.025,-0.049775,38.8615,0,0
0.308309,9109.97,211.236,0.167828,393.1,-0.200353,38.8515,0,0
0.274246,9113.53,246.534,0.182907,393.225,-0.171534,38.8422,0,0
0.214859,9116.28,286.24,0.181466,393.4,0.130116,38.8365,0,0
0.119531,9117.71,319.807,0.184466,393.425,0.062453,38.8347,0,0
0.061021,9119.3,337.407,0.189767,393.45,-0.004897,38.8203,0,0
0.092407,9122.07,372.574,0.216344,393.5,0.0,38.814,0,0
0.035423,9127.33,421.683,0.214243,393.65,0.123391,38.798,1,0
0.030055,9129.23,440.681,0.207758,393.725,0.085436,38.793,1,0
0.072745,9130.85,449.179,0.21182,393.75,0.057321,38.7932,1,0
-0.02411,9132.66,464.089,0.22324,393.8,-0.035467,38.7855,1,0
0.03787,9134.45,497.268,0.204678,393.9,0.059401,38.78,1,0
-0.031907,9138.43,577.911,0.207239,394.05,0.039875,38.758,1,0
-0.082071,9140.54,611.624,0.19537,394.1,0.046829,38.7527,1,0
-0.055531,9145.21,709.328,0.203285,394.175,0.061179,38.74,1,0
-0.055531,9147.73,755.392,0.201385,394.25,-0.012122,38.7313,1,0
0.015576,9150.05,775.27,0.214515,394.3,-0.057338,38.725,1,0
0.05991,9152.27,824.332,0.222687,394.375,-0.140525,38.7163,1,0
0.079653,9154.73,884.256,0.259631,394.5,0.0,38.7063,1,0
0.082518,9157.37,949.681,0.271821,394.55,-0.074897,38.6983,1,0
0.059053,9160.07,1017.03,0.285943,394.625,-0.063938,38.693,1,0
-0.417469,9053.38,24.8075,0.094701,391.4,-0.073278,39.0308,0,0
-0.425291,9053.61,25.9373,0.095729,391.425,-0.150521,39.0303,0,0
-0.468516,9053.8,25.3636,0.084997,391.425,-0.150521,39.033,0,0
-0.483837,9053.58,25.6701,0.085297,391.425,-0.150521,39.0392,0,0
-0.380302,9053.95,25.1209,0.081635,391.45,-0.077753,39.027,0,0
-0.380302,9053.97,25.2205,0.082911,391.45,-0.077753,39.0235,0,0
-0.315608,9053.94,25.1676,0.082882,391.45,-0.077753,39.0237,0,0
-0.326622,9054.17,23.6358,0.089179,391.475,-0.154201,39.0282,0,0
-0.326622,9054.26,22.9427,0.092238,391.475,-0.154201,39.032,0,0
-0.367878,9054.47,19.8536,0.093577,391.475,-0.154201,39.0295,0,0
-0.503304,9054.68,19.6168,0.095263,391.375,-0.085657,39.0335,0,0
-0.489322,9055.3,19.0261,0.114137,391.325,0.06438,39.0297,0,0
-0.479155,9055.53,17.7484,0.112123,391.3,-0.039165,39.0315,0,0
-0.407015,9055.69,16.2469,0.118728,391.325,0.06438,39.0338,0,0
-0.434611,9055.57,15.1436,0.111401,391.275,-0.187189,39.031,0,0
-0.352472,9055.44,14.5262,0.109918,391.25,-0.156981,39.0325,0,0
-0.340996,9054.95,12.8515,0.108828,391.175,0.000111,39.041,0,0
-0.248081,9054.98,12.8754,0.088374,391.25,-0.057321,39.0268,0,0
-0.34769,9054.98,12.8551,0.088313,391.275,-0.085436,39.0265,0,0
-0.323237,9054.89,12.169,0.086773,391.3,-0.149904,39.0267,0,0
-0.404587,9054.89,12.1765,0.086909,391.3,-0.149904,39.0307,0,0
-0.456861,9054.95,12.5418,0.088748,391.3,-0.149904,39.0282,0,0
-0.429379,9054.98,12.1666,0.088969,391.325,-0.176645,39.032,0,0
-0.463352,9055.03,11.8712,0.083471,391.3,-0.110588,39.0358,0,0
-0.390038,9055.27,11.8378,0.078333,391.25,-0.020656,39.0373,0,0
-0.343199,9055.34,11.8678,0.074782,391.325,-0.05707,39.033,0,0
-0.343199,9055.52,11.6491,0.069232,391.4,-0.103549,39.0318,0,0
-0.364628,9055.54,13.4684,0.092969,391.525,-0.206954,39.0248,0,0
-0.27789,9055.56,13.2153,0.092864,391.525,-0.206954,39.0233,0,0
-0.390294,9055.73,12.9847,0.089466,391.525,-0.206954,39.0258,0,0
-0.356291,9055.74,12.9942,0.088976,391.6,-0.271545,39.031,0,0
-0.403387,9055.71,12.9651,0.087564,391.6,-0.271545,39.0325,0,0
-0.465271,9055.94,14.2952,0.085824,391.575,-0.202996,39.032,0,0
-0.382527,9056.15,14.9173,0.084974,391.525,-0.131186,39.0337,0,0
-0.288424,9056.31,15.2976,0.086193,391.5,-0.065009,39.0317,0,0
-0.318191,9056.4,14.6499,0.08233,391.45,0.007932,39.0318,0,0
-0.281413,9056.62,13.6245,0.083449,391.4,0.068542,39.031,0,0
-0.214023,9056.5,13.9681,0.080769,391.425,0.062453,39.0277,0,0
-0.209383,9056.9,15.5009,0.072517,391.475,0.001057,39.03,0,0
-0.297598,9056.8,14.8216,0.066281,391.5,-0.065009,39.0292,0,0
-0.249142,9056.79,14.7885,0.066613,391.45,0.007932,39.03,0,0
-0.210434,9057.02,15.8694,0.061484,391.475,-0.056833,39.0287,0,0
-0.274448,9057.1,15.9545,0.065876,391.45,0.007932,39.0355,0,0
-0.177444,9057.15,16.1127,0.072175,391.5,0.225,39.0352,0,0
-0.177444,9056.93,19.1455,0.072974,391.5,0.225,39.0305,0,0
-0.04829,9057.2,18.0317,0.071505,391.6,0.103549,39.0165,0,0
-0.10697,9057.49,17.9195,0.072618,391.6,0.103549,39.0153,0,0
-0.042053,9057.42,18.2637,0.075024,391.625,0.086888,39.0128,0,0
0.02508,9058.05,20.2459,0.072086,391.6,0.063269,39.005,0,0
0.076579,9058.18,19.5329,0.074635,391.65,-0.01942,39.0045,0,0
0.076579,9058.33,20.8566,0.075814,391.65,-0.01942,39.0067,0,0
0.019733,9058.51,21.3728,0.076498,391.725,-0.084339,39.002,0,0
0.065051,9058.67,21.7199,0.078307,391.75,0.043468,39.0015,0,0
0.163887,9058.64,21.6697,0.070968,391.75,0.043468,38.9962,0,0
0.259868,9058.86,20.5696,0.059271,391.775,0.00948,38.995,0,0
0.251063,9059.12,20.9499,0.062475,391.775,0.00948,38.9982,0,0
0.283454,9058.94,20.2083,0.051664,391.75,0.043468,38.9942,0,0
0.271177,9059.22,17.8419,0.052481,391.825,0.04068,38.9945,0,0
0.371754,9059.21,17.8414,0.074325,391.8,0.080603,38.9982,0,0
0.396074,9059.31,17.9012,0.072564,391.825,0.024246,38.999,0,0
0.308697,9059.41,17.8694,0.07443,391.775,0.120199,38.9935,0,0
0.272717,9059.58,17.7163,0.0792,391.825,0.024246,38.9867,0,0
0.304987,9059.59,17.9247,0.082566,391.975,-0.055196,38.9775,0,0
0.320488,9059.68,17.8148,0.082827,392.075,-0.149091,38.977,0,0
0.320488,9060.02,18.9547,0.090446,392.075,-0.149091,38.977,0,0
0.252552,9060.53,19.2514,0.086582,392.1,-0.199641,38.9657,0,0
0.336035,9060.8,21.7362,0.089143,392.075,-0.149692,38.9585,0,0
0.439826,9060.8,21.6816,0.088755,392.125,-0.250729,38.954,0,0
0.439826,9060.89,21.621,0.08921,392.15,-0.301322,38.9525,0,0
0.368558,9061.07,21.671,0.091478,392.225,-0.316212,38.9535,0,0
0.361604,9061.13,21.5689,0.092346,392.225,-0.316212,38.9492,0,0
0.451891,9061.22,22.2732,0.084574,392.275,-0.420676,38.947,0,0
0.33227,9061.66,22.5603,0.068704,392.275,-0.409749,38.9405,0,0
0.330807,9061.78,22.6782,0.069066,392.325,-0.516961,38.9382,0,0
0.263507,9062.18,16.1241,0.068921,392.425,-0.358739,38.9367,0,0
0.203061,9062.24,16.0967,0.067049,392.425,-0.358739,38.9372,0,0
0.201159,9062.53,13.3455,0.07154,392.475,-0.367888,38.9402,0,0
0.277406,9062.8,15.8064,0.072117,392.5,-0.382818,38.9377,0,0
0.303313,9062.77,15.7608,0.071893,392.5,-0.382818,38.941,0,0
0.279555,9063.16,14.5646,0.088165,392.5,-0.382818,38.9395,0,0
0.22288,9063.1,13.9494,0.093657,392.5,-0.382818,38.9375,0,0
0.279555,9063.36,16.1295,0.092044,392.525,-0.456656,38.9325,0,0
0.049689,9065.19,23.598,0.105083,392.675,0.273066,38.9043,0,0
-0.015079,9065.5,24.4814,0.103306,392.675,0.273066,38.9008,0,0
-0.015079,9065.62,24.9273,0.105208,392.7,0.236007,38.897,0,0
-0.112741,9065.96,23.9999,0.103198,392.75,0.139097,38.8895,0,0
-0.090718,9066.32,25.1729,0.113675,392.75,0.139097,38.8803,0,0
-0.09211,9066.94,25.0654,0.109559,392.8,0.043222,38.8745,0,0
-0.080046,9068.12,27.6719,0.103245,392.8,0.148787,38.8723,0,0
-0.053502,9068.39,24.1536,0.094391,392.775,0.205782,38.8715,0,0
-0.053502,9069.02,28.9983,0.108401,392.925,0.462208,38.867,0,0
-0.053502,9069.36,33.593,0.107823,393.0,0.456435,38.8668,0,0
-0.105778,9069.7,33.1188,0.114245,393.025,0.421879,38.86,0,0
-0.107347,9070.39,40.6857,0.114989,393.125,0.283579,38.8558,0,0
-0.008956,9070.72,39.6376,0.1127,393.125,0.283579,38.8495,0,0
0.003593,9071.14,36.4399,0.094797,393.175,0.191874,38.8445,0,0
-0.038116,9071.37,36.4903,0.104782,393.2,0.131509,38.841,0,0
0.039558,9071.72,37.714,0.103939,393.25,0.040861,38.8253,0,0
0.121355,9072.39,38.4734,0.105302,393.25,0.040861,38.8192,0,0
0.244128,9073.13,34.0871,0.093487,393.3,-0.004002,38.8097,0,0
0.16302,9074.43,32.0208,0.104533,393.425,-0.139441,38.7895,1,0
0.213213,9075.02,31.6457,0.111877,393.45,-0.166379,38.7835,1,0
0.213213,9075.35,32.1784,0.115631,393.5,-0.226381,38.7832,1,0
0.295816,9075.9,34.9854,0.12045,393.575,-0.188497,38.777,1,0
0.250761,9076.12,35.4237,0.117727,393.6,-0.252027,38.7775,1,0
0.244656,9077.32,50.6541,0.128806,393.7,0.016809,38.7752,1,0
0.286371,9078.39,57.9224,0.14034,393.775,-0.045843,38.7653,1,0
0.352431,9079.35,60.9298,0.149313,393.775,-0.045843,38.7533,1,0
0.352431,9080.25,63.5718,0.14421,393.925,0.252441,38.7478,1,0
0.278285,9080.69,61.9047,0.13874,393.925,0.252441,38.7395,1,0
0.352431,9081.24,63.3716,0.126982,393.925,0.252441,38.739,1,0
0.352431,9081.78,67.8929,0.135816,393.975,0.234661,38.7395,1,0
0.309736,9082.46,70.5836,0.135185,394.025,0.263729,38.7333,1,0
0.336761,9083.01,74.0616,0.139266,394.025,0.263729,38.7285,1,0
0.32624,9084.32,80.539,0.148459,394.2,0.316963,38.7165,1,0
0.298921,9084.92,87.9654,0.147864,394.25,0.231828,38.708,1,0
0.239456,9086.69,92.5921,0.134277,394.375,0.267751,38.688,1,0
0.221927,9088.07,103.707,0.142355,394.475,0.349232,38.67,1,0
0.31786,9088.74,114.1,0.151937,394.475,0.349232,38.6608,1,0
0.322846,9089.85,120.191,0.180995,394.6,0.315324,38.659,1,0
0.301026,9090.82,129.003,0.174081,394.6,0.315324,38.65,1,0
0.233575,9091.64,130.131,0.176173,394.65,0.280703,38.6438,1,0
0.239309,9093.78,131.035,0.172742,394.775,0.120199,38.6275,1,0
0.266916,9094.64,129.154,0.217013,394.8,0.06311,38.6133,1,0
0.035765,9053.08,19.4951,0.080187,391.675,0.246034,38.9828,0,0
-0.061387,9053.17,19.6081,0.080285,391.675,0.246034,38.9823,0,0
-0.125484,9053.17,19.6004,0.087251,391.7,0.183244,38.9783,0,0
-0.09216,9053.18,18.8001,0.077185,391.725,0.120394,38.9805,0,0
-0.020457,9053.58,20.3095,0.075254,391.825,-0.066845,38.9798,0,0
-0.0312,9053.63,20.4135,0.082134,391.85,-0.099913,38.981,0,0
-0.034786,9053.78,21.7009,0.083261,391.85,-0.099913,38.985,0,0
-0.006449,9053.86,23.1907,0.078195,391.85,-0.199838,38.9827,0,0
0.085344,9054.04,23.2828,0.085179,391.8,-0.331022,38.9842,0,0
0.086218,9053.79,21.6235,0.084596,391.825,-0.298391,38.99,0,0
0.193426,9054.06,23.1944,0.079963,391.825,-0.298391,38.9847,0,0
0.29203,9054.19,22.6093,0.074481,391.825,-0.298391,38.9817,0,0
0.193063,9053.98,20.2382,0.074887,391.825,-0.298391,38.9915,0,0
0.288744,9053.81,20.1195,0.074693,391.8,-0.22964,38.992,0,0
0.199785,9053.85,20.3658,0.071991,391.725,-0.387672,38.9935,0,0
0.110001,9054.09,21.0901,0.073822,391.7,-0.403292,39.0055,0,0
0.06584,9054.4,19.3183,0.073832,391.725,-0.363752,39.005,0,0
0.020993,9054.24,19.8395,0.073155,391.725,-0.363752,39.0052,0,0
0.022855,9054.34,18.5122,0.065588,391.8,-0.361049,39.0052,0,0
0.024807,9054.48,18.1463,0.069358,391.75,-0.296029,39.0055,0,0
0.00881,9054.39,17.2185,0.069974,391.75,-0.296029,39.0015,0,0
0.074345,9055.06,17.8487,0.07694,391.9,0.588409,38.997,0,0
0.153613,9055.16,17.7718,0.074904,391.875,0.626638,38.999,0,0
0.133198,9055.2,17.9686,0.075229,391.875,0.626638,38.9997,0,0
0.11605,9055.45,14.8691,0.077477,391.875,0.626638,38.994,0,0
0.054195,9055.47,14.6739,0.077187,391.9,0.588409,39.0005,0,0
0.166695,9055.64,14.0089,0.081854,391.9,0.557392,39.0022,0,0
0.192115,9055.7,14.2922,0.082944,391.95,0.452509,38.997,0,0
0.257846,9056.03,15.0506,0.084177,391.95,0.452509,38.9913,0,0
0.213506,9056.11,16.4141,0.085808,391.925,0.621879,38.9817,0,0
0.192921,9055.91,18.2488,0.075799,391.95,0.659693,38.9777,0,0
0.04992,9055.85,18.2466,0.073795,392.05,1.05453,38.972,0,0
0.033903,9056.02,16.3893,0.068288,392.075,0.960969,38.9727,0,0
0.062677,9056.03,16.3404,0.075246,392.0,0.557657,38.9648,0,0
0.071131,9056.35,16.193,0.07541,392.025,0.488865,38.96,0,0
0.053626,9056.47,15.5608,0.076354,392.05,0.459616,38.9595,0,0
-0.01801,9056.55,15.2873,0.077732,392.05,0.459616,38.9645,0,0
0.01773,9056.38,14.468,0.078958,392.025,0.528708,38.9603,0,0
0.01773,9056.59,15.1194,0.079723,392.0,0.557657,38.9568,0,0
-0.04488,9056.76,14.7175,0.080256,392.075,0.392431,38.9513,0,0
0.027155,9057.04,16.1597,0.092169,392.125,0.29878,38.9538,0,0
0.139127,9057.07,16.7807,0.092995,392.15,0.234024,38.9552,0,0
0.086303,9057.19,17.3786,0.093679,392.15,0.234024,38.9577,0,0
0.083519,9057.45,15.1494,0.096268,392.15,0.287031,38.9612,0,0
0.083519,9057.54,15.232,0.093864,392.175,0.260451,38.964,0,0
0.014619,9057.48,15.456,0.093532,392.15,0.325128,38.9692,0,0
0.040301,9057.63,15.6365,0.081785,392.175,0.260451,38.9753,0,0
0.023086,9057.89,18.0453,0.087963,392.2,0.196901,38.9775,0,0
-0.002684,9057.92,18.1387,0.084332,392.125,-0.092285,38.9745,0,0
-0.075252,9058.1,19.0003,0.093953,392.15,-0.135181,38.97,0,0
0.023001,9058.85,22.4551,0.088718,392.125,-0.092285,38.9657,0,0
-0.003327,9059.03,22.3898,0.08901,392.15,-0.148224,38.9632,0,0
-0.068278,9059.12,22.2243,0.08764,392.15,-0.148224,38.963,0,0
-0.062559,9059.12,22.2227,0.081945,392.15,-0.148224,38.9547,0,0
-0.089197,9059.14,22.2296,0.080148,392.125,-0.092285,38.9558,0,0
-0.164883,9059.29,22.1677,0.092646,392.05,-0.099675,38.9627,0,0
-0.256395,9059.85,20.3803,0.097143,392.1,-0.200089,38.963,0,0
-0.188024,9059.83,20.3106,0.097349,392.1,-0.200089,38.9657,0,0
-0.188948,9059.91,20.2204,0.109096,392.15,-0.077673,38.9672,0,0
-0.21463,9060.53,20.9546,0.094338,392.225,0.105465,38.9622,0,0
-0.315026,9060.91,28.2991,0.099687,392.225,0.105465,38.964,0,0
-0.305834,9061.28,30.5329,0.096653,392.225,0.105465,38.9587,0,0
-0.340607,9061.56,30.7796,0.097381,392.225,0.105465,38.9562,0,0
-0.317521,9061.98,30.3737,0.102702,392.3,0.058863,38.9622,0,0
-0.317521,9062.1,30.9567,0.100248,392.375,0.057355,38.9617,0,0
-0.273445,9062.22,30.6377,0.108685,392.35,0.132372,38.9678,0,0
-0.273445,9062.63,32.4037,0.113743,392.35,0.132372,38.968,0,0
-0.421553,9063.11,32.5467,0.12222,392.375,0.152693,38.959,0,0
-0.421553,9063.27,33.9388,0.11901,392.375,0.152693,38.9597,0,0
-0.366651,9063.62,34.0996,0.101613,392.475,0.081157,38.95,0,0
-0.366651,9064.04,31.3282,0.098979,392.425,0.088178,38.941,0,0
-0.435031,9064.25,30.348,0.098963,392.475,0.085877,38.949,0,0
-0.385024,9064.36,29.8446,0.09752,392.525,0.078187,38.944,0,0
-0.439761,9064.95,28.2579,0.093415,392.575,0.04513,38.9273,0,0
-0.41416,9065.03,28.4828,0.092863,392.55,0.125234,38.9282,0,0
-0.480698,9065.1,28.7587,0.093006,392.55,0.125234,38.928,0,0
-0.558143,9065.64,31.0682,0.091635,392.65,0.305221,38.933,0,0
-0.47567,9065.68,31.5633,0.094256,392.65,0.305221,38.931,0,0
-0.441554,9065.91,30.5352,0.093856,392.65,0.305221,38.9235,0,0
-0.45055,9066.14,31.5485,0.093664,392.7,0.361049,38.92,0,0
-0.390208,9066.35,31.6679,0.093757,392.725,0.329935,38.9185,0,0
-0.320365,9066.63,31.0494,0.104761,392.8,0.391136,38.9185,0,0
-0.320365,9067.04,31.5142,0.104226,392.8,0.391136,38.9217,0,0
-0.194286,9068.12,33.4774,0.084191,392.9,0.503103,38.9155,0,0
-0.136534,9068.44,31.7865,0.097279,392.9,0.503103,38.9085,0,0
-0.194286,9068.56,32.3013,0.099329,392.925,0.473733,38.905,0,0
-0.099622,9068.86,33.836,0.100738,392.875,0.56582,38.9045,0,0
-0.114814,9069.11,32.1626,0.099843,392.925,0.473733,38.9002,0,0
-0.134731,9069.76,25.2385,0.094508,392.925,0.473733,38.8965,0,0
-0.14716,9070.35,25.6243,0.090687,392.95,0.449874,38.896,0,0
-0.129041,9070.86,22.2155,0.088049,392.925,0.473733,38.887,0,0
-0.046707,9071.11,23.9213,0.091264,392.925,0.473733,38.89,0,0
0.03539,9071.45,23.7232,0.091511,392.925,0.473733,38.8863,0,0
0.117859,9071.43,23.4667,0.091936,392.95,0.410842,38.8848,0,0
-0.059922,9072.44,31.854,0.101895,392.925,0.138831,38.8732,0,0
-0.084336,9072.86,28.0352,0.101128,392.9,0.181641,38.8642,0,0
-0.024139,9073.12,27.563,0.101269,392.9,0.181641,38.859,0,0
0.037685,9073.58,26.5296,0.084214,392.95,0.090686,38.8528,0,0
0.058462,9075.2,41.7993,0.07309,393.0,0.0,38.8478,0,0
0.090348,9075.96,40.7411,0.0713,393.0,0.0,38.8475,0,0
0.079762,9076.33,40.8747,0.080364,393.05,-0.093987,38.8468,0,0
0.0666,9076.77,39.312,0.078977,393.05,-0.093987,38.8418,0,0
0.005499,9077.23,35.9301,0.079603,393.05,-0.093987,38.8353,0,0
0.043618,9077.53,35.4157,0.076715,393.075,-0.14305,38.8405,0,0
0.00705,9078.03,36.5916,0.071894,393.075,-0.14305,38.8385,0,0
-0.020948,9078.66,39.5604,0.071162,393.125,-0.239292,38.8312,0,0
-0.010611,9079.15,38.696,0.077475,393.15,-0.283779,38.827,0,0
0.037393,9080.49,44.2612,0.067382,393.125,-0.512151,38.821,0,0
-0.024755,9081.18,45.9763,0.065092,393.175,-0.616048,38.8177,0,0
-0.024755,9081.82,51.2676,0.065469,393.2,-0.660218,38.8212,0,0
-0.071159,9082.53,55.3169,0.065619,393.2,-0.660218,38.8232,0,0
-0.095412,9083.27,59.6107,0.077697,393.225,-0.446612,38.8207,0,0
-0.160873,9084.32,67.1943,0.07163,393.275,-0.561164,38.8062,0,0
-0.195651,9086.04,88.7694,0.094888,393.35,-0.546993,38.7963,0,0
-0.195651,9086.84,91.6363,0.105391,393.4,-0.514516,38.7938,0,0
-0.300494,9088.32,98.4838,0.105692,393.45,-0.509871,38.7927,1,0
-0.249742,9089.16,96.4175,0.107641,393.45,-0.509871,38.7855,1,0
-0.208211,9090.46,104.043,0.10235,393.55,-0.27493,38.7752,1,0
-0.45301,9092.74,114.062,0.12885,393.775,-0.297468,38.7685,1,0
-0.433675,9094.17,113.477,0.1371,393.8,-0.316963,38.7558,1,0
-0.392619,9095.06,127.133,0.132558,393.9,-0.103549,38.7538,1,0
-0.317489,9095.87,132.901,0.14844,393.975,-0.118884,38.745,1,0
-0.327271,9096.82,131.361,0.148348,394.05,-0.100125,38.7433,1,0
-0.424772,9099.12,151.762,0.144934,394.1,-0.068542,38.7297,1,0
-0.532881,9101.21,183.478,0.138304,394.3,0.175808,38.7227,1,0
-0.462629,9102.33,189.721,0.159447,394.35,0.114792,38.716,1,0
-0.465985,9104.43,211.65,0.184837,394.45,-0.028925,38.7007,1,0
-0.438294,9107.28,245.051,0.187898,394.575,-0.182296,38.6917,1,0
-0.34588,9108.61,251.866,0.179922,394.625,-0.259238,38.6787,1,0
-0.335185,9109.97,252.867,0.177695,394.7,-0.211434,38.6727,1,0
-0.256478,9111.38,252.95,0.184284,394.725,-0.271669,38.669,1,0
-0.164433,9113.91,273.267,0.152953,394.825,-0.320285,38.6582,1,0
-0.185779,9115.56,293.418,0.154461,394.875,-0.385216,38.6472,1,0
-0.185779,9116.94,298.412,0.171841,394.95,-0.395765,38.6335,1,0
-0.156677,9118.51,309.198,0.176261,395.025,-0.257604,38.6262,1,0
-0.223311,9119.97,316.678,0.180378,395.075,-0.357324,38.614,1,0
-0.173643,9121.37,325.419,0.179261,395.125,-0.459366,38.609,1,0
0.223321,9046.83,18.5082,0.057864,392.8,-0.419753,38.8463,0,0
0.222792,9046.64,17.8856,0.053092,392.775,-0.4269,38.8473,0,0
0.239515,9046.69,17.5617,0.053498,392.8,-0.419753,38.8465,0,0
0.326544,9046.8,14.3731,0.054659,392.8,-0.419753,38.8505,0,0
0.26578,9046.98,15.2754,0.058408,392.85,-0.200673,38.8455,0,0
0.264868,9046.88,14.794,0.057826,392.825,-0.134945,38.848,0,0
0.2458,9046.83,14.7143,0.058208,392.825,-0.134945,38.8455,0,0
0.110261,9046.32,14.5045,0.056005,392.825,-0.134945,38.8507,0,0
0.169049,9046.28,14.5505,0.052702,392.825,-0.134945,38.847,0,0
0.149536,9046.54,18.6536,0.048979,392.85,-0.162193,38.8485,0,0
0.081557,9046.42,18.2013,0.04861,392.825,-0.098423,38.8417,0,0
-0.068536,9046.58,18.4056,0.054011,392.9,-0.128379,38.8442,0,0
-0.074595,9046.73,19.1675,0.053356,392.9,-0.128379,38.837,0,0
-0.074595,9046.48,20.2499,0.065897,392.95,-0.225254,38.8302,0,0
-0.074595,9046.72,18.52,0.06276,392.975,-0.133812,38.8255,0,0
-0.134926,9046.68,18.6686,0.062679,392.975,-0.133812,38.8203,0,0
-0.052381,9046.66,18.3949,0.064973,393.025,-0.048564,38.819,0,0
0.02423,9046.65,18.3841,0.069274,393.025,-0.048564,38.8212,0,0
0.071521,9046.5,17.7395,0.069362,393.025,-0.048564,38.8203,0,0
0.170827,9046.34,15.4361,0.070494,392.975,0.049224,38.809,0,0
0.123619,9046.25,15.5731,0.075929,393.0,0.0,38.8153,0,0
0.055772,9046.19,15.4616,0.075425,392.975,0.049649,38.8133,0,0
0.043104,9047.03,15.8163,0.096941,393.075,0.006778,38.8165,0,0
0.082745,9046.9,16.0496,0.108715,393.125,-0.092285,38.8148,0,0
0.118363,9047.1,16.0702,0.108019,393.15,-0.176032,38.8143,0,0
0.096649,9047.0,16.1757,0.106332,393.1,-0.076406,38.813,0,0
0.096153,9046.97,16.7407,0.114978,393.05,0.022575,38.8107,0,0
0.083665,9047.23,18.027,0.112341,393.05,0.022575,38.8087,0,0
0.083665,9047.34,17.9287,0.11764,393.0,0.121631,38.806,0,0
-0.013211,9047.4,20.3161,0.129949,393.025,0.068287,38.804,0,0
0.054056,9047.22,19.5793,0.127679,392.975,0.049922,38.803,0,0
-0.033897,9047.2,19.5963,0.13559,393.0,0.0,38.801,0,0
-0.016703,9047.19,19.6066,0.133767,393.05,-0.100038,38.8045,0,0
0.033277,9047.27,18.938,0.122905,392.95,-0.022575,38.805,0,0
0.062095,9047.33,18.8918,0.122315,393.025,-0.049922,38.8002,0,0
0.156909,9047.46,18.8867,0.134424,393.025,-0.050004,38.789,0,0
0.156909,9046.96,16.695,0.135688,393.025,-0.050004,38.7882,0,0
0.144048,9046.89,17.075,0.135398,393.075,-0.150389,38.791,0,0
0.179171,9046.98,17.3466,0.133409,393.025,-0.050004,38.7852,0,0
0.203454,9046.77,19.3163,0.127561,393.075,-0.023036,38.7882,0,0
0.25816,9046.64,18.6442,0.127004,393.025,0.076038,38.784,0,0
0.262777,9046.99,17.5871,0.123411,393.05,0.039875,38.7952,0,0
0.265732,9046.72,16.9006,0.116656,393.05,0.039875,38.7945,0,0
0.117513,9046.54,18.5504,0.122969,393.125,-0.104003,38.8023,0,0
0.194863,9047.16,24.6443,0.144386,393.225,-0.07997,38.782,0,0
0.096597,9046.95,22.4957,0.151366,393.25,-0.043468,38.7795,0,0
0.020734,9047.04,23.7113,0.124185,393.225,-0.07997,38.7785,0,0
-0.027127,9046.98,23.7995,0.128325,393.2,-0.043222,38.7772,0,0
-0.038596,9047.05,23.5065,0.127005,393.2,-0.043222,38.776,0,0
-0.039059,9047.0,23.0354,0.130695,393.175,0.098423,38.7685,0,0
0.016963,9047.16,23.1809,0.12718,393.25,0.053228,38.7698,0,0
0.044288,9047.37,22.3891,0.126273,393.3,-0.035467,38.7662,0,0
0.101456,9047.06,22.6956,0.132332,393.325,-0.10029,38.7607,0,0
